ObjID,csq,ndof,x,y,z,xdot,ydot,zdot,epochMJD_TDB,niter,method,flag,FORMAT,cov_0_0,cov_0_1,cov_0_2,cov_0_3,cov_0_4,cov_0_5,cov_1_0,cov_1_1,cov_1_2,cov_1_3,cov_1_4,cov_1_5,cov_2_0,cov_2_1,cov_2_2,cov_2_3,cov_2_4,cov_2_5,cov_3_0,cov_3_1,cov_3_2,cov_3_3,cov_3_4,cov_3_5,cov_4_0,cov_4_1,cov_4_2,cov_4_3,cov_4_4,cov_4_5,cov_5_0,cov_5_1,cov_5_2,cov_5_3,cov_5_4,cov_5_5
1998 BU48,4.516457161460905,552,-36.67770490700405,-5.360207455046455,5.6307457508105,1.6621844086193694e-05,-0.002429916258129906,-0.0005998648049632271,60796.90774411522,0,orbit_fit,0,BCART_EQ,1.0915062285229724,0.14408908610968535,-0.17924371619199822,0.007586706471510629,0.0006718440417548903,-0.0013350261797724318,0.14408908610968504,0.01902111445739039,-0.02366185604444101,0.0010015003053579006,8.868755438431027e-05,-0.00017623334414160996,-0.17924371619199822,-0.023661856044441057,0.02943483884248077,-0.0012458693874316151,-0.00011032869514612596,0.00021923451376139558,0.0075867064716626555,0.0010015003053779718,-0.0012458693874565804,6.135582314379391e-05,5.826280242445903e-06,-1.0690362487308124e-05,0.0006718440417752813,8.868755438700223e-05,-0.00011032869514947446,5.826280242494056e-06,5.686539104984321e-07,-1.0109798056476082e-06,-0.0013350261797973053,-0.0001762333441448939,0.0002192345137654802,-1.0690362487295064e-05,-1.0109798056379785e-06,1.8637801486911893e-06
1998 KG62,0.38397234247968276,38,40.40693997505528,-16.789137165699334,-7.292775243609729,0.0009914257206158122,0.002144740113666976,0.0009683634077407869,60901.14814517088,0,orbit_fit,0,BCART_EQ,0.08979666564569432,-0.03671143796018353,-0.01594810230578167,-0.0005816362810428359,0.00020607171463873152,8.964002314733634e-05,-0.0367114379601856,0.01500868880229585,0.006520040383364087,0.0002377569392368336,-8.42348226918377e-05,-3.664170080691012e-05,-0.015948102305785274,0.006520040383365196,0.0028324245213876688,0.00010328596599706443,-3.659317990992867e-05,-1.5917769183910006e-05,-0.000581636281028739,0.0002377569392310624,0.0001032859659945553,4.1822274168854144e-06,-1.501702673710867e-06,-6.531461929460236e-07,0.00020607171463301802,-8.42348226894993e-05,-3.6593179908912854e-05,-1.5017026737064382e-06,5.40084853513515e-07,2.348965261824865e-07,8.964002314485852e-05,-3.6641700805896e-05,-1.591776918346946e-05,-6.531461929441203e-07,2.348965261824935e-07,1.021699171737553e-07
1998 KR65,0.4095458748591021,30,39.994655872004756,-15.599807728844995,-7.568608846405023,0.0013572073396025256,0.002093878531121592,0.0008670216072071183,60901.87594972132,0,orbit_fit,0,BCART_EQ,0.2645943860124336,-0.10138048467125926,-0.049384039258974874,-0.0015208653790896962,0.0004907892656466869,0.00024206449198155565,-0.1013804846712493,0.038844383108664116,0.018921712122188194,0.0005826426010610527,-0.00018801640004964356,-9.2732670009875e-05,-0.04938403925896983,0.01892171212218812,0.009217068876258524,0.00028381723946555287,-9.158685872450067e-05,-4.5171996501914634e-05,-0.0015208653792171602,0.0005826426011099558,0.00028381723948937257,9.672120912931658e-06,-3.1722986850032944e-06,-1.562643367264461e-06,0.0004907892656948232,-0.00018801640006810847,-9.158685873349448e-05,-3.1722986850435255e-06,1.0430042721341353e-06,5.136734696938928e-07,0.0002420644920050224,-9.273267001887688e-05,-4.517199650629923e-05,-1.5626433672827355e-06,5.136734696933874e-07,2.529937904823041e-07
1999 OE4,0.3376041720107744,34,42.55771330893465,-6.6327762244866815,-3.987475973193022,0.0004696461254125863,0.0024477988182788043,0.0009760482564732962,60903.997174759395,0,orbit_fit,0,BCART_EQ,0.0029668439646585755,-0.0004345496569894457,-0.00026719327805822005,-3.2375000483075497e-06,-2.3711094053244439e-07,-3.284609645419353e-08,-0.00043454965698945107,6.365103568641859e-05,3.9135885182282146e-05,4.7066156337801726e-07,3.527426348792272e-08,5.139777411947648e-09,-0.0002671932780582225,3.9135885182282024e-05,2.4065740231607578e-05,2.899643100520905e-07,2.160067853457097e-08,3.109946367109798e-09,-3.2375000482873124e-06,4.706615633750473e-07,2.899643100502651e-07,1.717524759255872e-08,-1.8367116433988397e-09,-1.2343511711418079e-09,-2.3711094053556494e-07,3.527426348837936e-08,2.1600678534851853e-08,-1.8367116433938168e-09,3.4299790331311075e-10,1.9775590020588255e-10,-3.284609645608169e-08,5.139777412224146e-09,3.1099463672798324e-09,-1.234351171139523e-09,1.9775590020599885e-10,1.2078355628412553e-10
1999 OF4,0.5139589331540327,42,45.0952269158284,-9.683221935281992,-5.438261887520937,0.0007307621742763469,0.0022140502951178607,0.0008495595535626788,60914.91762187425,0,orbit_fit,0,BCART_EQ,0.008676807447304955,-0.0018231753791137957,-0.0010329631365568303,5.96790968946047e-06,-3.4298492962969793e-06,-1.6640461960656412e-06,-0.0018231753791137706,0.0003830916124675122,0.0002170478449778155,-1.260427807664743e-06,7.221034864462537e-07,3.504559153337275e-07,-0.001032963136556819,0.00021704784497781612,0.0001229760851213705,-7.133267047740575e-07,4.08957987455947e-07,1.9843811575261322e-07,5.967909689389531e-06,-1.2604278076498543e-06,-7.133267047656195e-07,2.2158250098855252e-08,-6.401437388677817e-09,-3.4016970197929607e-09,-3.429849296281099e-06,7.221034864429268e-07,4.0895798745406083e-07,-6.401437388694939e-09,2.261903325449684e-09,1.163209751219658e-09,-1.6640461960567645e-06,3.5045591533186717e-07,1.9843811575155864e-07,-3.401697019800466e-09,1.1632097512191959e-09,6.022913851886944e-10
1999 OJ4,0.2936856611931606,26,37.49055372050856,-2.2026053875278304,-3.0711524399318075,-0.0003916780851890323,0.002636860198155438,0.0010325557096629591,60904.04297865555,0,orbit_fit,0,BCART_EQ,0.09640110164387133,-0.004361298125100981,-0.007444539142307382,-0.0006379676005333234,3.2874891330483276e-06,3.617193933556061e-05,-0.004361298125100982,0.00019731356055616465,0.0003368003147379285,2.8846981627967437e-05,-1.4804139024349959e-07,-1.635277684467114e-06,-0.007444539142307379,0.00033680031473792843,0.0005749041224475305,4.9258969720976914e-05,-2.535260899102303e-07,-2.7927605916742226e-06,-0.000637967600533322,2.8846981627967365e-05,4.92589697209768e-05,4.398292326228035e-06,-2.960404519381519e-08,-2.529103050573636e-07,3.2874891330482645e-06,-1.4804139024349667e-07,-2.5352608991022544e-07,-2.9604045193814823e-08,4.673579738556653e-10,1.8357746820894067e-09,3.61719393355605e-05,-1.6352776844671088e-06,-2.7927605916742137e-06,-2.529103050573634e-07,1.835774682089426e-09,1.4616740498398545e-08
1999 OM4,0.21263362626154106,20,45.139859197818005,-8.74849554117119,-5.271432950260462,0.0012068607817327741,0.0021586879795711385,0.0008557419186575885,60914.1195524307,0,orbit_fit,0,BCART_EQ,0.6802195102157051,-0.12816587942599014,-0.0782886341518726,-0.0028317371546081236,0.000339767603974016,0.0002366454679440225,-0.12816587942599048,0.02414881689987723,0.014751020848586635,0.0005335225491971544,-6.40130874665683e-05,-4.458507540815809e-05,-0.07828863415187273,0.014751020848586625,0.009010492973726853,0.00032590041780088005,-3.910247468238532e-05,-2.723475523595341e-05,-0.0028317371546033848,0.0005335225491962603,0.0003259004178003341,1.233675255648929e-05,-1.516362246364521e-06,-1.047585423315363e-06,0.00033976760397313435,-6.401308746640205e-05,-3.910247468228379e-05,-1.5163622463632173e-06,1.8867727402463032e-07,1.2980973809556578e-07,0.00023664546794348304,-4.458507540805636e-05,-2.723475523589128e-05,-1.047585423314766e-06,1.2980973809560312e-07,8.945712375277069e-08
1999 OZ3,0.42028735286559055,24,41.610277568677546,-6.535143844878854,-3.921008498529334,0.00022232830629895632,0.0025010154078833526,0.00098011929078547,60904.01452354854,0,orbit_fit,0,BCART_EQ,0.018247735830156493,-0.002682930934241651,-0.00164849012743106,-1.0730480577922018e-05,-2.9373952605280117e-06,-1.0202421506981262e-06,-0.002682930934241619,0.0003944708166229872,0.00024237496019196856,1.5732017002995907e-06,4.326014936886617e-07,1.5044862698658374e-07,-0.0016484901274310456,0.00024237496019196937,0.00014892724049691986,9.673797091764776e-07,2.656980258602721e-07,9.23391124635369e-08,-1.0730480578065743e-05,1.5732017003207414e-06,9.673797091894705e-07,2.6087901536874804e-08,-1.5829580978323212e-09,-1.3624847054600016e-09,-2.9373952605039467e-06,4.3260149368512865e-07,2.6569802585810037e-07,-1.582958097869609e-09,1.028275485941019e-09,4.927101316270488e-10,-1.0202421506838772e-06,1.5044862698449056e-07,9.233911246225047e-08,-1.3624847054764165e-09,4.927101316261006e-10,2.5312313626173334e-10
1999 RE215,0.059120761482170825,14,45.00679557356204,0.6709165848902773,-0.31115741132365515,0.0011841723551925106,0.0024016089996931134,0.0009694241097321177,60903.96104433667,0,orbit_fit,0,BCART_EQ,2.1455183020689765,0.0592434097760407,-0.003527143531820554,-0.024105161531008886,-0.0011366655379617026,-0.00017745308946355172,0.059243409776041124,0.0016358799889339766,-9.739076290530034e-05,-0.0006658347632108034,-3.139319842209805e-05,-4.899935097963839e-06,-0.00352714353182032,-9.739076290529321e-05,5.8068283866804236e-06,3.952343651957975e-05,1.8653872776882455e-06,2.9193499385865027e-07,-0.02410516153102353,-0.0006658347632112031,3.9523436519606426e-05,0.00027886828674780897,1.3020386972615656e-05,1.9932842965035613e-06,-0.0011366655379621568,-3.1393198422110376e-05,1.8653872776891147e-06,1.3020386972612997e-05,6.099651931147608e-07,9.399902510720064e-08,-0.00017745308946354673,-4.899935097963666e-06,2.919349938586613e-07,1.9932842965022946e-06,9.399902510716047e-08,1.4694518432063298e-08
1999 RZ253,0.06327100118572779,16,42.04390403902716,1.0301448134007556,-0.001154352533632691,0.023020425422386633,0.0035275589344813895,0.0012851632812515249,60877.0809105495,0,orbit_fit,0,BCART_EQ,275.8211962233472,12.312342181020618,2.3657511125920783,-9.266252309770215,-0.44149607320089423,-0.09283650032257323,12.31234218101981,0.5496088579322368,0.10560442158636378,-0.41363928933181265,-0.01970807726599354,-0.00414415383999518,2.3657511125916786,0.10560442158635287,0.020291333583776168,-0.0794798487093225,-0.003786859147672041,-0.0007962878629032433,-9.266252309068621,-0.4136392893005217,-0.0794798487033179,0.3150881440426507,0.015003084406558374,0.0031522559737980726,-0.4414960731692201,-0.019708077264580945,-0.0037868591474009903,0.015003084406617354,0.0007144031854679321,0.00015010752075597251,-0.09283650031638521,-0.004144153839719228,-0.0007962878628502989,0.003152255973826338,0.0001501075207567283,3.154184967165465e-05
2000 GP183,0.011644851427143183,26,-13.669135893890145,-30.40489883663108,-15.60910219833993,0.0027270694107379427,-0.0009238979933534281,-0.0005951983752463837,60869.92510465486,0,orbit_fit,0,BCART_EQ,1.116567809485388,2.3490482706205307,1.211461732754178,0.00976571687097293,0.018901002558401853,0.009735542555113634,2.3490482706207407,4.941954961764398,2.5486872228434536,0.020545119324302672,0.0397639167806091,0.020481627744642072,1.2114617327542345,2.548687222843345,1.3144204373190085,0.01059562017794561,0.020507223403394555,0.010562876148104614,0.009765716870154102,0.020545119322579426,0.01059562017705693,8.711699186552083e-05,0.000168951509928196,8.70263180097345e-05,0.018901002556652547,0.039763916776928004,0.02050722340149612,0.0001689515099267603,0.0003277257985806706,0.0001688108719612797,0.009735542554210223,0.02048162774274101,0.010562876147124187,8.702631800898251e-05,0.0001688108719612572,8.69542114831248e-05
2000 OJ67,0.16682813195298374,28,42.69681771904328,-4.778301184342836,-2.9568936171939315,0.000479215377119712,0.002371198459520232,0.0010113628068633882,60875.05811775103,0,orbit_fit,0,BCART_EQ,0.09046983833422463,-0.00844363553547984,-0.00555539437904464,-0.0009241414497789731,7.34444570450916e-05,5.075905419427681e-05,-0.008443635535479848,0.0007880565001487575,0.0005184906310409116,8.622144337546819e-05,-6.851787487938931e-06,-4.7354987207871615e-06,-0.005555394379044643,0.0005184906310409114,0.0003411380934092184,5.673392648650552e-05,-4.508553749056203e-06,-3.116091769983488e-06,-0.0009241414497788633,8.62214433754579e-05,5.6733926486498754e-05,1.0459250431310237e-05,-8.511202142911178e-07,-5.837596550729546e-07,7.344445704508076e-05,-6.851787487937919e-06,-4.508553749055537e-06,-8.511202142910958e-07,6.96185011552587e-08,4.7666850860538495e-08,5.0759054194269846e-05,-4.735498720786509e-06,-3.116091769983059e-06,-5.837596550729445e-07,4.7666850860538885e-08,3.266579326801352e-08
