provID,csq,ndof,x,y,z,xdot,ydot,zdot,epochMJD_TDB,niter,method,flag,FORMAT,cov_0_0,cov_0_1,cov_0_2,cov_0_3,cov_0_4,cov_0_5,cov_1_0,cov_1_1,cov_1_2,cov_1_3,cov_1_4,cov_1_5,cov_2_0,cov_2_1,cov_2_2,cov_2_3,cov_2_4,cov_2_5,cov_3_0,cov_3_1,cov_3_2,cov_3_3,cov_3_4,cov_3_5,cov_4_0,cov_4_1,cov_4_2,cov_4_3,cov_4_4,cov_4_5,cov_5_0,cov_5_1,cov_5_2,cov_5_3,cov_5_4,cov_5_5
2002 FJ36,0.5572163928784094,1286,-2.3205975539351753,-0.8110626927384815,-0.07696960177013933,0.005908328599332391,-0.009267425162658067,-0.0035670759510313703,60798.005982130766,0,orbit_fit,0,BCART_EQ,1.4471412106320883e-05,1.6714781784899237e-06,-1.8013240564890296e-06,2.96998521351437e-07,6.265545028579683e-09,-4.5612551237525845e-08,1.6714781784899241e-06,1.9305931563322358e-07,-2.080566741726218e-07,3.43034224613812e-08,7.236348901375116e-10,-5.268281542517433e-09,-1.8013240564890294e-06,-2.080566741726218e-07,2.2421930514699627e-07,-3.696890417037363e-08,-7.79916504111963e-10,5.677638833685341e-09,2.9699852135109696e-07,3.4303422461341916e-08,-3.69689041703313e-08,6.500882310098083e-09,1.8029917120079208e-10,-9.85009430913254e-10,6.265545028536236e-09,7.236348901324934e-10,-7.79916504106555e-10,1.8029917120004764e-10,9.326575869216762e-12,-2.5983586963560387e-11,-4.561255123748483e-08,-5.268281542512696e-09,5.6776388336802355e-09,-9.85009430913484e-10,-2.5983586963679572e-11,1.4968249586625742e-10
