ObjID,FORMAT,a,e,inc,node,argPeri,ma,epochMJD_TDB,csq,ndof,niter,method,flag,cov_0_0,cov_0_1,cov_0_2,cov_0_3,cov_0_4,cov_0_5,cov_1_0,cov_1_1,cov_1_2,cov_1_3,cov_1_4,cov_1_5,cov_2_0,cov_2_1,cov_2_2,cov_2_3,cov_2_4,cov_2_5,cov_3_0,cov_3_1,cov_3_2,cov_3_3,cov_3_4,cov_3_5,cov_4_0,cov_4_1,cov_4_2,cov_4_3,cov_4_4,cov_4_5,cov_5_0,cov_5_1,cov_5_2,cov_5_3,cov_5_4,cov_5_5
2025 NN80,BKEP,29.799697427163952,0.04949710668032942,29.85624207877466,126.23782853082382,170.98743282354175,13.87010270455634,60847.24078405555,0.7820763410993201,58,0,orbit_fit,0,0.9989446335766728,0.07066504989245002,-0.013806278924209561,-0.003191270480205126,-2.6192584652678574,2.3448618275497126,0.07066504989218786,0.0051796087417362675,-0.0009626949261258038,-0.00022253574028587963,-0.20036631132631075,0.17947075426863895,-0.01380627892423035,-0.0009626949261309114,0.00019258675345311014,4.4513960693404886e-05,0.03502374837162575,-0.03134725052615196,-0.0031912704802099026,-0.0002225357402870587,4.4513960693404554e-05,1.0288839234261162e-05,0.00809664325060312,-0.007246732499119762,-2.6192584652459625,-0.2003663113254489,0.03502374837126755,0.008096643250520367,8.126168675937247,-7.282793702459633,2.3448618275299764,0.17947075426785772,-0.03134725052582937,-0.007246732499045235,-7.282793702459272,6.526990724497655
